,gcm,period_scenario,temp_ch_ipcc,region
685,mpi-esm1-2-hr,2041-2060_ssp585,2.0796524250416253,global
686,mpi-esm1-2-hr,2061-2080_ssp585,2.8903469538244115,global
687,mpi-esm1-2-hr,2081-2100_ssp585,3.9307986846486527,global
688,mpi-esm1-2-hr,1851-1870_hist,-0.4821386905580888,global_glacier
689,mpi-esm1-2-hr,1901-1920_hist,-0.44805124844887423,global_glacier
690,mpi-esm1-2-hr,1951-1970_hist,0.1460310039137137,global_glacier
691,mpi-esm1-2-hr,1995-2014_hist,0.9453859113693223,global_glacier
692,mpi-esm1-2-hr,2021-2040_ssp126,2.0687295540346993,global_glacier
693,mpi-esm1-2-hr,2041-2060_ssp126,2.4562598134402,global_glacier
694,mpi-esm1-2-hr,2061-2080_ssp126,2.548148323906525,global_glacier
695,mpi-esm1-2-hr,2081-2100_ssp126,2.6181010149023756,global_glacier
696,mpi-esm1-2-hr,2021-2040_ssp370,2.153220484304824,global_glacier
697,mpi-esm1-2-hr,2041-2060_ssp370,3.277539971711615,global_glacier
698,mpi-esm1-2-hr,2061-2080_ssp370,4.201921989445389,global_glacier
699,mpi-esm1-2-hr,2081-2100_ssp370,5.27722819635237,global_glacier
700,mpi-esm1-2-hr,2021-2040_ssp585,1.9583622993314362,global_glacier
701,mpi-esm1-2-hr,2041-2060_ssp585,3.2023927991207435,global_glacier
702,mpi-esm1-2-hr,2061-2080_ssp585,4.456679920845848,global_glacier
703,mpi-esm1-2-hr,2081-2100_ssp585,6.2330024718265795,global_glacier
704,mpi-esm1-2-hr,1851-1870_hist,-0.11033986552924524,RGI01_glacier
705,mpi-esm1-2-hr,1901-1920_hist,-0.0046108600835864655,RGI01_glacier
706,mpi-esm1-2-hr,1951-1970_hist,-0.1025405380513903,RGI01_glacier
707,mpi-esm1-2-hr,1995-2014_hist,1.0970512473610894,RGI01_glacier
708,mpi-esm1-2-hr,2021-2040_ssp126,1.4489958837346806,RGI01_glacier
709,mpi-esm1-2-hr,2041-2060_ssp126,1.8866852113028059,RGI01_glacier
710,mpi-esm1-2-hr,2061-2080_ssp126,2.247728336193005,RGI01_glacier
711,mpi-esm1-2-hr,2081-2100_ssp126,2.1261028203989993,RGI01_glacier
712,mpi-esm1-2-hr,2021-2040_ssp370,1.6969450867974856,RGI01_glacier
713,mpi-esm1-2-hr,2041-2060_ssp370,2.5694443168297467,RGI01_glacier
714,mpi-esm1-2-hr,2061-2080_ssp370,3.702939049478867,RGI01_glacier
715,mpi-esm1-2-hr,2081-2100_ssp370,4.256885520712031,RGI01_glacier
716,mpi-esm1-2-hr,2021-2040_ssp585,1.4712776600499682,RGI01_glacier
717,mpi-esm1-2-hr,2041-2060_ssp585,2.7823509410300673,RGI01_glacier
718,mpi-esm1-2-hr,2061-2080_ssp585,3.7647141463729823,RGI01_glacier
719,mpi-esm1-2-hr,2081-2100_ssp585,4.822876822497749,RGI01_glacier
720,mpi-esm1-2-hr,1851-1870_hist,-0.21335444817921545,RGI02_glacier
721,mpi-esm1-2-hr,1901-1920_hist,-0.1431936803188063,RGI02_glacier
722,mpi-esm1-2-hr,1951-1970_hist,0.047746294567319825,RGI02_glacier
723,mpi-esm1-2-hr,1995-2014_hist,0.7879214246993985,RGI02_glacier
724,mpi-esm1-2-hr,2021-2040_ssp126,1.6080696481379069,RGI02_glacier
725,mpi-esm1-2-hr,2041-2060_ssp126,1.7750451232679145,RGI02_glacier
726,mpi-esm1-2-hr,2061-2080_ssp126,2.0090554571458332,RGI02_glacier
727,mpi-esm1-2-hr,2081-2100_ssp126,1.8493902873583967,RGI02_glacier
728,mpi-esm1-2-hr,2021-2040_ssp370,1.5827688904174653,RGI02_glacier
729,mpi-esm1-2-hr,2041-2060_ssp370,2.241365601776865,RGI02_glacier
730,mpi-esm1-2-hr,2061-2080_ssp370,3.469344787416979,RGI02_glacier
731,mpi-esm1-2-hr,2081-2100_ssp370,4.34627958497672,RGI02_glacier
732,mpi-esm1-2-hr,2021-2040_ssp585,1.4028970556582339,RGI02_glacier
733,mpi-esm1-2-hr,2041-2060_ssp585,2.5741801207409725,RGI02_glacier
734,mpi-esm1-2-hr,2061-2080_ssp585,3.6158607280947725,RGI02_glacier
735,mpi-esm1-2-hr,2081-2100_ssp585,5.166683067764173,RGI02_glacier
736,mpi-esm1-2-hr,1851-1870_hist,-0.6851879100554318,RGI03_glacier
737,mpi-esm1-2-hr,1901-1920_hist,-0.7140729923889414,RGI03_glacier
738,mpi-esm1-2-hr,1951-1970_hist,-0.09576907020210512,RGI03_glacier
739,mpi-esm1-2-hr,1995-2014_hist,1.1047901086841927,RGI03_glacier
740,mpi-esm1-2-hr,2021-2040_ssp126,2.6765128341352282,RGI03_glacier
741,mpi-esm1-2-hr,2041-2060_ssp126,3.053545892898069,RGI03_glacier
742,mpi-esm1-2-hr,2061-2080_ssp126,3.296652753587737,RGI03_glacier
743,mpi-esm1-2-hr,2081-2100_ssp126,3.2278452279010184,RGI03_glacier
744,mpi-esm1-2-hr,2021-2040_ssp370,3.022331198151787,RGI03_glacier
745,mpi-esm1-2-hr,2041-2060_ssp370,4.118662838208821,RGI03_glacier
746,mpi-esm1-2-hr,2061-2080_ssp370,5.45902240797635,RGI03_glacier
747,mpi-esm1-2-hr,2081-2100_ssp370,6.695383704101766,RGI03_glacier
748,mpi-esm1-2-hr,2021-2040_ssp585,2.609037837440064,RGI03_glacier
749,mpi-esm1-2-hr,2041-2060_ssp585,4.067089375609659,RGI03_glacier
750,mpi-esm1-2-hr,2061-2080_ssp585,5.6928481997499825,RGI03_glacier
751,mpi-esm1-2-hr,2081-2100_ssp585,8.047859908130883,RGI03_glacier
752,mpi-esm1-2-hr,1851-1870_hist,-0.7933191333818844,RGI04_glacier
753,mpi-esm1-2-hr,1901-1920_hist,-0.7531721390379315,RGI04_glacier
754,mpi-esm1-2-hr,1951-1970_hist,-0.059637297666873645,RGI04_glacier
755,mpi-esm1-2-hr,1995-2014_hist,1.179440731187639,RGI04_glacier
756,mpi-esm1-2-hr,2021-2040_ssp126,2.6133725798364216,RGI04_glacier
757,mpi-esm1-2-hr,2041-2060_ssp126,2.7511969146945328,RGI04_glacier
758,mpi-esm1-2-hr,2061-2080_ssp126,2.969694019121719,RGI04_glacier
759,mpi-esm1-2-hr,2081-2100_ssp126,2.8304284220964417,RGI04_glacier
760,mpi-esm1-2-hr,2021-2040_ssp370,2.6147266196738324,RGI04_glacier
761,mpi-esm1-2-hr,2041-2060_ssp370,3.758121515594227,RGI04_glacier
762,mpi-esm1-2-hr,2061-2080_ssp370,5.013192282012015,RGI04_glacier
763,mpi-esm1-2-hr,2081-2100_ssp370,5.874252040618864,RGI04_glacier
764,mpi-esm1-2-hr,2021-2040_ssp585,2.5308133535764474,RGI04_glacier
765,mpi-esm1-2-hr,2041-2060_ssp585,3.715532443238474,RGI04_glacier
766,mpi-esm1-2-hr,2061-2080_ssp585,5.3989224657392265,RGI04_glacier
767,mpi-esm1-2-hr,2081-2100_ssp585,6.996479017003744,RGI04_glacier
768,mpi-esm1-2-hr,1851-1870_hist,-0.6417058596239035,RGI05_glacier
769,mpi-esm1-2-hr,1901-1920_hist,-0.5804392641752639,RGI05_glacier
770,mpi-esm1-2-hr,1951-1970_hist,0.18000003027895517,RGI05_glacier
771,mpi-esm1-2-hr,1995-2014_hist,0.907140568312424,RGI05_glacier
772,mpi-esm1-2-hr,2021-2040_ssp126,2.2497239816467056,RGI05_glacier
773,mpi-esm1-2-hr,2041-2060_ssp126,2.5639264842594445,RGI05_glacier
774,mpi-esm1-2-hr,2061-2080_ssp126,2.632249293059563,RGI05_glacier
775,mpi-esm1-2-hr,2081-2100_ssp126,2.806751616300782,RGI05_glacier
776,mpi-esm1-2-hr,2021-2040_ssp370,2.355957251288932,RGI05_glacier
777,mpi-esm1-2-hr,2041-2060_ssp370,3.2230086963745164,RGI05_glacier
778,mpi-esm1-2-hr,2061-2080_ssp370,4.445809641219985,RGI05_glacier
779,mpi-esm1-2-hr,2081-2100_ssp370,5.652102468008128,RGI05_glacier
780,mpi-esm1-2-hr,2021-2040_ssp585,1.9346532381721024,RGI05_glacier
781,mpi-esm1-2-hr,2041-2060_ssp585,3.4797466889417725,RGI05_glacier
782,mpi-esm1-2-hr,2061-2080_ssp585,4.84403377731119,RGI05_glacier
783,mpi-esm1-2-hr,2081-2100_ssp585,6.7267853982188415,RGI05_glacier
784,mpi-esm1-2-hr,1851-1870_hist,-0.2812079085523619,RGI06_glacier
785,mpi-esm1-2-hr,1901-1920_hist,-0.4269249664687135,RGI06_glacier
786,mpi-esm1-2-hr,1951-1970_hist,0.34452373270846015,RGI06_glacier
787,mpi-esm1-2-hr,1995-2014_hist,0.753881925657605,RGI06_glacier
788,mpi-esm1-2-hr,2021-2040_ssp126,1.6262132565671767,RGI06_glacier
789,mpi-esm1-2-hr,2041-2060_ssp126,1.695865508037203,RGI06_glacier
790,mpi-esm1-2-hr,2061-2080_ssp126,1.5800661348803988,RGI06_glacier
791,mpi-esm1-2-hr,2081-2100_ssp126,1.8211468222322327,RGI06_glacier
792,mpi-esm1-2-hr,2021-2040_ssp370,1.3300863036670636,RGI06_glacier
793,mpi-esm1-2-hr,2041-2060_ssp370,1.8448094884326638,RGI06_glacier
794,mpi-esm1-2-hr,2061-2080_ssp370,2.436913326734639,RGI06_glacier
795,mpi-esm1-2-hr,2081-2100_ssp370,3.0263592073837193,RGI06_glacier
796,mpi-esm1-2-hr,2021-2040_ssp585,1.172522344497624,RGI06_glacier
797,mpi-esm1-2-hr,2041-2060_ssp585,1.9965562589036114,RGI06_glacier
798,mpi-esm1-2-hr,2061-2080_ssp585,2.6691368506015083,RGI06_glacier
799,mpi-esm1-2-hr,2081-2100_ssp585,3.1827894612214482,RGI06_glacier
800,mpi-esm1-2-hr,1851-1870_hist,-1.1022040804224504,RGI07_glacier
801,mpi-esm1-2-hr,1901-1920_hist,-1.0005593476099248,RGI07_glacier
802,mpi-esm1-2-hr,1951-1970_hist,0.7204331843094735,RGI07_glacier
803,mpi-esm1-2-hr,1995-2014_hist,0.8614382975656324,RGI07_glacier
804,mpi-esm1-2-hr,2021-2040_ssp126,3.167483959135299,RGI07_glacier
805,mpi-esm1-2-hr,2041-2060_ssp126,4.975594341079215,RGI07_glacier
806,mpi-esm1-2-hr,2061-2080_ssp126,5.070627316929374,RGI07_glacier
807,mpi-esm1-2-hr,2081-2100_ssp126,5.244926287465128,RGI07_glacier
808,mpi-esm1-2-hr,2021-2040_ssp370,3.7459060738880963,RGI07_glacier
809,mpi-esm1-2-hr,2041-2060_ssp370,5.809758881831675,RGI07_glacier
810,mpi-esm1-2-hr,2061-2080_ssp370,7.047470031081698,RGI07_glacier
811,mpi-esm1-2-hr,2081-2100_ssp370,8.934827281972828,RGI07_glacier
812,mpi-esm1-2-hr,2021-2040_ssp585,2.38277921136235,RGI07_glacier
813,mpi-esm1-2-hr,2041-2060_ssp585,5.377076764186245,RGI07_glacier
814,mpi-esm1-2-hr,2061-2080_ssp585,7.7100981053086795,RGI07_glacier
815,mpi-esm1-2-hr,2081-2100_ssp585,10.320754990931418,RGI07_glacier
816,mpi-esm1-2-hr,1851-1870_hist,-0.30057452905224524,RGI08_glacier
817,mpi-esm1-2-hr,1901-1920_hist,-0.038085941556248004,RGI08_glacier
818,mpi-esm1-2-hr,1951-1970_hist,0.3682826731689505,RGI08_glacier
819,mpi-esm1-2-hr,1995-2014_hist,0.8663390962485795,RGI08_glacier
820,mpi-esm1-2-hr,2021-2040_ssp126,1.6501941089854615,RGI08_glacier
821,mpi-esm1-2-hr,2041-2060_ssp126,2.3795634491236215,RGI08_glacier
822,mpi-esm1-2-hr,2061-2080_ssp126,2.108068068558721,RGI08_glacier
823,mpi-esm1-2-hr,2081-2100_ssp126,2.1878234632106897,RGI08_glacier
824,mpi-esm1-2-hr,2021-2040_ssp370,2.045206148949616,RGI08_glacier
825,mpi-esm1-2-hr,2041-2060_ssp370,3.0551874413461846,RGI08_glacier
826,mpi-esm1-2-hr,2061-2080_ssp370,3.323539746386895,RGI08_glacier
827,mpi-esm1-2-hr,2081-2100_ssp370,4.607345833742788,RGI08_glacier
828,mpi-esm1-2-hr,2021-2040_ssp585,1.8103570145814292,RGI08_glacier
829,mpi-esm1-2-hr,2041-2060_ssp585,2.3797155663619907,RGI08_glacier
830,mpi-esm1-2-hr,2061-2080_ssp585,3.5725546257591976,RGI08_glacier
831,mpi-esm1-2-hr,2081-2100_ssp585,5.145208904411656,RGI08_glacier
832,mpi-esm1-2-hr,1851-1870_hist,-0.5269715510115888,RGI09_glacier
833,mpi-esm1-2-hr,1901-1920_hist,-0.3826574655155629,RGI09_glacier
834,mpi-esm1-2-hr,1951-1970_hist,0.6070189561257059,RGI09_glacier
835,mpi-esm1-2-hr,1995-2014_hist,1.0987414737310681,RGI09_glacier
836,mpi-esm1-2-hr,2021-2040_ssp126,2.9956476093347666,RGI09_glacier
837,mpi-esm1-2-hr,2041-2060_ssp126,4.879624729664324,RGI09_glacier
838,mpi-esm1-2-hr,2061-2080_ssp126,4.403837440993134,RGI09_glacier
839,mpi-esm1-2-hr,2081-2100_ssp126,5.039798906213396,RGI09_glacier
840,mpi-esm1-2-hr,2021-2040_ssp370,3.9761365150583066,RGI09_glacier
841,mpi-esm1-2-hr,2041-2060_ssp370,6.209804050061369,RGI09_glacier
842,mpi-esm1-2-hr,2061-2080_ssp370,6.980573406042468,RGI09_glacier
843,mpi-esm1-2-hr,2081-2100_ssp370,8.873717434236346,RGI09_glacier
844,mpi-esm1-2-hr,2021-2040_ssp585,2.7703410096358043,RGI09_glacier
845,mpi-esm1-2-hr,2041-2060_ssp585,4.907856840330852,RGI09_glacier
846,mpi-esm1-2-hr,2061-2080_ssp585,7.13422524176461,RGI09_glacier
847,mpi-esm1-2-hr,2081-2100_ssp585,10.199839800444147,RGI09_glacier
848,mpi-esm1-2-hr,1851-1870_hist,-0.13149620793646377,RGI10_glacier
849,mpi-esm1-2-hr,1901-1920_hist,-0.10829479885413107,RGI10_glacier
850,mpi-esm1-2-hr,1951-1970_hist,0.25796392466163376,RGI10_glacier
851,mpi-esm1-2-hr,1995-2014_hist,1.04549153356077,RGI10_glacier
852,mpi-esm1-2-hr,2021-2040_ssp126,1.9321463494820916,RGI10_glacier
853,mpi-esm1-2-hr,2041-2060_ssp126,2.4375064332022003,RGI10_glacier
854,mpi-esm1-2-hr,2061-2080_ssp126,2.360904624892161,RGI10_glacier
855,mpi-esm1-2-hr,2081-2100_ssp126,2.4705755120951247,RGI10_glacier
856,mpi-esm1-2-hr,2021-2040_ssp370,2.111539493158836,RGI10_glacier
857,mpi-esm1-2-hr,2041-2060_ssp370,3.187219768875287,RGI10_glacier
858,mpi-esm1-2-hr,2061-2080_ssp370,4.089252845279692,RGI10_glacier
859,mpi-esm1-2-hr,2081-2100_ssp370,5.150335011539426,RGI10_glacier
860,mpi-esm1-2-hr,2021-2040_ssp585,2.273611495236149,RGI10_glacier
861,mpi-esm1-2-hr,2041-2060_ssp585,3.2864087178866503,RGI10_glacier
862,mpi-esm1-2-hr,2061-2080_ssp585,4.248298028209827,RGI10_glacier
863,mpi-esm1-2-hr,2081-2100_ssp585,6.309528590297635,RGI10_glacier
864,mpi-esm1-2-hr,1851-1870_hist,-0.3047386981471317,RGI11_glacier
865,mpi-esm1-2-hr,1901-1920_hist,-0.07831677225446587,RGI11_glacier
866,mpi-esm1-2-hr,1951-1970_hist,0.3752388918656139,RGI11_glacier
867,mpi-esm1-2-hr,1995-2014_hist,0.8879528087126564,RGI11_glacier
868,mpi-esm1-2-hr,2021-2040_ssp126,1.5030293026046069,RGI11_glacier
869,mpi-esm1-2-hr,2041-2060_ssp126,2.031643958926371,RGI11_glacier
870,mpi-esm1-2-hr,2061-2080_ssp126,1.6517225638595523,RGI11_glacier
871,mpi-esm1-2-hr,2081-2100_ssp126,1.5514856759018771,RGI11_glacier
872,mpi-esm1-2-hr,2021-2040_ssp370,1.4824389076933713,RGI11_glacier
873,mpi-esm1-2-hr,2041-2060_ssp370,2.2379846277666404,RGI11_glacier
874,mpi-esm1-2-hr,2061-2080_ssp370,3.1096454708780854,RGI11_glacier
875,mpi-esm1-2-hr,2081-2100_ssp370,4.043824448415485,RGI11_glacier
876,mpi-esm1-2-hr,2021-2040_ssp585,1.6349987142867195,RGI11_glacier
877,mpi-esm1-2-hr,2041-2060_ssp585,2.2293880701389766,RGI11_glacier
878,mpi-esm1-2-hr,2061-2080_ssp585,3.293170265978363,RGI11_glacier
879,mpi-esm1-2-hr,2081-2100_ssp585,5.066511890012332,RGI11_glacier
880,mpi-esm1-2-hr,1851-1870_hist,-0.6999752827461988,RGI12_glacier
881,mpi-esm1-2-hr,1901-1920_hist,-0.3369947839990869,RGI12_glacier
882,mpi-esm1-2-hr,1951-1970_hist,0.08176759285407398,RGI12_glacier
883,mpi-esm1-2-hr,1995-2014_hist,1.0646632078432463,RGI12_glacier
884,mpi-esm1-2-hr,2021-2040_ssp126,1.8917005066867563,RGI12_glacier
885,mpi-esm1-2-hr,2041-2060_ssp126,1.7457165052065124,RGI12_glacier
886,mpi-esm1-2-hr,2061-2080_ssp126,2.111716511552997,RGI12_glacier
887,mpi-esm1-2-hr,2081-2100_ssp126,2.120687285540511,RGI12_glacier
888,mpi-esm1-2-hr,2021-2040_ssp370,1.5891529029951972,RGI12_glacier
889,mpi-esm1-2-hr,2041-2060_ssp370,2.363133273736621,RGI12_glacier
890,mpi-esm1-2-hr,2061-2080_ssp370,3.2238544570300025,RGI12_glacier
891,mpi-esm1-2-hr,2081-2100_ssp370,4.512764632348674,RGI12_glacier
892,mpi-esm1-2-hr,2021-2040_ssp585,1.4802557969156385,RGI12_glacier
893,mpi-esm1-2-hr,2041-2060_ssp585,2.489931809419979,RGI12_glacier
894,mpi-esm1-2-hr,2061-2080_ssp585,3.8836547442790152,RGI12_glacier
895,mpi-esm1-2-hr,2081-2100_ssp585,5.118100007940818,RGI12_glacier
896,mpi-esm1-2-hr,1851-1870_hist,-0.45094283128855295,RGI13_glacier
897,mpi-esm1-2-hr,1901-1920_hist,-0.3275763593753326,RGI13_glacier
898,mpi-esm1-2-hr,1951-1970_hist,0.19692081175856402,RGI13_glacier
899,mpi-esm1-2-hr,1995-2014_hist,1.0595170367288786,RGI13_glacier
900,mpi-esm1-2-hr,2021-2040_ssp126,1.78561020773319,RGI13_glacier
901,mpi-esm1-2-hr,2041-2060_ssp126,2.053354430293298,RGI13_glacier
902,mpi-esm1-2-hr,2061-2080_ssp126,1.8524211446668049,RGI13_glacier
903,mpi-esm1-2-hr,2081-2100_ssp126,1.841494714584114,RGI13_glacier
904,mpi-esm1-2-hr,2021-2040_ssp370,1.7918562402760059,RGI13_glacier
905,mpi-esm1-2-hr,2041-2060_ssp370,2.6147249343308703,RGI13_glacier
906,mpi-esm1-2-hr,2061-2080_ssp370,3.5147940465890555,RGI13_glacier
907,mpi-esm1-2-hr,2081-2100_ssp370,4.445794771078626,RGI13_glacier
908,mpi-esm1-2-hr,2021-2040_ssp585,2.0333721717398943,RGI13_glacier
909,mpi-esm1-2-hr,2041-2060_ssp585,2.715847033591318,RGI13_glacier
910,mpi-esm1-2-hr,2061-2080_ssp585,4.014096934810626,RGI13_glacier
911,mpi-esm1-2-hr,2081-2100_ssp585,5.603185819732288,RGI13_glacier
912,mpi-esm1-2-hr,1851-1870_hist,-0.4109110294869863,RGI14_glacier
913,mpi-esm1-2-hr,1901-1920_hist,-0.282250026782371,RGI14_glacier
914,mpi-esm1-2-hr,1951-1970_hist,0.19699427888567012,RGI14_glacier
915,mpi-esm1-2-hr,1995-2014_hist,0.9878272380737645,RGI14_glacier
916,mpi-esm1-2-hr,2021-2040_ssp126,1.7412753617262173,RGI14_glacier
917,mpi-esm1-2-hr,2041-2060_ssp126,1.961434790520987,RGI14_glacier
918,mpi-esm1-2-hr,2061-2080_ssp126,1.8289227419670842,RGI14_glacier
919,mpi-esm1-2-hr,2081-2100_ssp126,1.887996637656848,RGI14_glacier
920,mpi-esm1-2-hr,2021-2040_ssp370,1.847471374268959,RGI14_glacier
921,mpi-esm1-2-hr,2041-2060_ssp370,2.568063392665282,RGI14_glacier
922,mpi-esm1-2-hr,2061-2080_ssp370,3.546759745201125,RGI14_glacier
923,mpi-esm1-2-hr,2081-2100_ssp370,4.417697500715654,RGI14_glacier
924,mpi-esm1-2-hr,2021-2040_ssp585,1.9769237148600682,RGI14_glacier
925,mpi-esm1-2-hr,2041-2060_ssp585,2.657767326130018,RGI14_glacier
926,mpi-esm1-2-hr,2061-2080_ssp585,4.09995634343177,RGI14_glacier
927,mpi-esm1-2-hr,2081-2100_ssp585,5.693900551460406,RGI14_glacier
928,mpi-esm1-2-hr,1851-1870_hist,-0.37454474205971555,RGI15_glacier
929,mpi-esm1-2-hr,1901-1920_hist,-0.3673919213556144,RGI15_glacier
930,mpi-esm1-2-hr,1951-1970_hist,0.11742957102410856,RGI15_glacier
931,mpi-esm1-2-hr,1995-2014_hist,0.9665956544243716,RGI15_glacier
932,mpi-esm1-2-hr,2021-2040_ssp126,1.578481388904608,RGI15_glacier
933,mpi-esm1-2-hr,2041-2060_ssp126,1.8145794882410415,RGI15_glacier
934,mpi-esm1-2-hr,2061-2080_ssp126,1.6658408113932057,RGI15_glacier
935,mpi-esm1-2-hr,2081-2100_ssp126,1.6382050401032915,RGI15_glacier
936,mpi-esm1-2-hr,2021-2040_ssp370,1.456952667382784,RGI15_glacier
937,mpi-esm1-2-hr,2041-2060_ssp370,2.3801291640731295,RGI15_glacier
938,mpi-esm1-2-hr,2061-2080_ssp370,3.233131827590684,RGI15_glacier
939,mpi-esm1-2-hr,2081-2100_ssp370,4.084957690854343,RGI15_glacier
940,mpi-esm1-2-hr,2021-2040_ssp585,1.688924548034676,RGI15_glacier
941,mpi-esm1-2-hr,2041-2060_ssp585,2.4241359007108674,RGI15_glacier
942,mpi-esm1-2-hr,2061-2080_ssp585,3.656141630846524,RGI15_glacier
943,mpi-esm1-2-hr,2081-2100_ssp585,5.022048250609841,RGI15_glacier
944,mpi-esm1-2-hr,1851-1870_hist,-0.1474283890631608,RGI16_glacier
945,mpi-esm1-2-hr,1901-1920_hist,-0.1253917685443796,RGI16_glacier
946,mpi-esm1-2-hr,1951-1970_hist,0.17868881290428817,RGI16_glacier
947,mpi-esm1-2-hr,1995-2014_hist,0.8968794085338764,RGI16_glacier
948,mpi-esm1-2-hr,2021-2040_ssp126,1.456384161550024,RGI16_glacier
949,mpi-esm1-2-hr,2041-2060_ssp126,1.794840659631725,RGI16_glacier
950,mpi-esm1-2-hr,2061-2080_ssp126,1.8074410867830677,RGI16_glacier
951,mpi-esm1-2-hr,2081-2100_ssp126,1.5528454367164057,RGI16_glacier
952,mpi-esm1-2-hr,2021-2040_ssp370,1.596862082457732,RGI16_glacier
953,mpi-esm1-2-hr,2041-2060_ssp370,2.3018504689902466,RGI16_glacier
954,mpi-esm1-2-hr,2061-2080_ssp370,3.1468174569531433,RGI16_glacier
955,mpi-esm1-2-hr,2081-2100_ssp370,3.9628558844848394,RGI16_glacier
956,mpi-esm1-2-hr,2021-2040_ssp585,1.6454861201710989,RGI16_glacier
957,mpi-esm1-2-hr,2041-2060_ssp585,2.409945004123011,RGI16_glacier
958,mpi-esm1-2-hr,2061-2080_ssp585,3.4733686670040322,RGI16_glacier
959,mpi-esm1-2-hr,2081-2100_ssp585,4.618847834252217,RGI16_glacier
960,mpi-esm1-2-hr,1851-1870_hist,-0.04340922321336327,RGI17_glacier
961,mpi-esm1-2-hr,1901-1920_hist,0.036788666284811034,RGI17_glacier
962,mpi-esm1-2-hr,1951-1970_hist,0.20215838399080222,RGI17_glacier
963,mpi-esm1-2-hr,1995-2014_hist,0.5986279665190511,RGI17_glacier
964,mpi-esm1-2-hr,2021-2040_ssp126,1.079894307878952,RGI17_glacier
965,mpi-esm1-2-hr,2041-2060_ssp126,1.0577545877562997,RGI17_glacier
966,mpi-esm1-2-hr,2061-2080_ssp126,1.2230637809498965,RGI17_glacier
967,mpi-esm1-2-hr,2081-2100_ssp126,1.165631417029302,RGI17_glacier
968,mpi-esm1-2-hr,2021-2040_ssp370,1.0239770416840788,RGI17_glacier
969,mpi-esm1-2-hr,2041-2060_ssp370,1.6229879717113036,RGI17_glacier
970,mpi-esm1-2-hr,2061-2080_ssp370,2.03899027823935,RGI17_glacier
971,mpi-esm1-2-hr,2081-2100_ssp370,2.6547889440874357,RGI17_glacier
972,mpi-esm1-2-hr,2021-2040_ssp585,1.139340754283488,RGI17_glacier
973,mpi-esm1-2-hr,2041-2060_ssp585,1.5516103531375833,RGI17_glacier
974,mpi-esm1-2-hr,2061-2080_ssp585,2.182344218999951,RGI17_glacier
975,mpi-esm1-2-hr,2081-2100_ssp585,3.0858052570225354,RGI17_glacier
976,mpi-esm1-2-hr,1851-1870_hist,-0.1636361707359456,RGI18_glacier
977,mpi-esm1-2-hr,1901-1920_hist,-0.1793832392294047,RGI18_glacier
978,mpi-esm1-2-hr,1951-1970_hist,0.24866493862183348,RGI18_glacier
979,mpi-esm1-2-hr,1995-2014_hist,0.6065590601021588,RGI18_glacier
980,mpi-esm1-2-hr,2021-2040_ssp126,1.5147991758633355,RGI18_glacier
981,mpi-esm1-2-hr,2041-2060_ssp126,1.4035670060185579,RGI18_glacier
982,mpi-esm1-2-hr,2061-2080_ssp126,1.2034956995902562,RGI18_glacier
983,mpi-esm1-2-hr,2081-2100_ssp126,1.4860434634541138,RGI18_glacier
984,mpi-esm1-2-hr,2021-2040_ssp370,1.0882082289239534,RGI18_glacier
985,mpi-esm1-2-hr,2041-2060_ssp370,1.925362962728916,RGI18_glacier
986,mpi-esm1-2-hr,2061-2080_ssp370,2.5908734854607003,RGI18_glacier
987,mpi-esm1-2-hr,2081-2100_ssp370,3.250758935985055,RGI18_glacier
988,mpi-esm1-2-hr,2021-2040_ssp585,1.1363725801668023,RGI18_glacier
989,mpi-esm1-2-hr,2041-2060_ssp585,1.9763938120805298,RGI18_glacier
990,mpi-esm1-2-hr,2061-2080_ssp585,2.5513990899857975,RGI18_glacier
991,mpi-esm1-2-hr,2081-2100_ssp585,3.5724340088177557,RGI18_glacier
992,mpi-esm1-2-hr,1851-1870_hist,-0.38577326831861114,RGI19_glacier
993,mpi-esm1-2-hr,1901-1920_hist,-0.49689788544457236,RGI19_glacier
994,mpi-esm1-2-hr,1951-1970_hist,0.15326290356296923,RGI19_glacier
995,mpi-esm1-2-hr,1995-2014_hist,0.688300996578172,RGI19_glacier
996,mpi-esm1-2-hr,2021-2040_ssp126,1.6399134950041079,RGI19_glacier
997,mpi-esm1-2-hr,2041-2060_ssp126,1.4257760642702406,RGI19_glacier
998,mpi-esm1-2-hr,2061-2080_ssp126,1.6194754370098776,RGI19_glacier
999,mpi-esm1-2-hr,2081-2100_ssp126,1.761323755241686,RGI19_glacier
1000,mpi-esm1-2-hr,2021-2040_ssp370,1.0661827045260663,RGI19_glacier
1001,mpi-esm1-2-hr,2041-2060_ssp370,2.3516870872728957,RGI19_glacier
1002,mpi-esm1-2-hr,2061-2080_ssp370,2.6173922793792483,RGI19_glacier
1003,mpi-esm1-2-hr,2081-2100_ssp370,3.65215867582614,RGI19_glacier
1004,mpi-esm1-2-hr,2021-2040_ssp585,1.4883776098255135,RGI19_glacier
1005,mpi-esm1-2-hr,2041-2060_ssp585,2.2195699761492547,RGI19_glacier
1006,mpi-esm1-2-hr,2061-2080_ssp585,2.6649577455641085,RGI19_glacier
1007,mpi-esm1-2-hr,2081-2100_ssp585,4.2209653593039995,RGI19_glacier
1008,mri-esm2-0,1851-1870_hist,0.13094769513526316,global
1009,mri-esm2-0,1901-1920_hist,0.19247797174887815,global
