,rgi_reg,temp_ch_ipcc,resp_time_-50%
1417,RGI18,2.783937216517189,10.0
1418,RGI18,2.8903469538244115,11.0
1419,RGI18,2.891472321285355,11.0
1420,RGI18,2.978482494458876,11.0
1421,RGI18,2.988039247761285,9.5
1422,RGI18,3.045613246951532,9.0
1423,RGI18,3.354119753355767,10.5
1424,RGI18,3.3945105505178423,7.5
1425,RGI18,3.453114748093524,8.5
1426,RGI18,3.4723191142029632,8.5
1427,RGI18,3.481685753482952,9.0
1428,RGI18,3.586967337572662,8.0
1429,RGI18,3.751452139882864,7.5
1430,RGI18,3.9307986846486527,7.5
1431,RGI18,3.941455331400753,7.5
1432,RGI18,4.10009837781178,7.5
1433,RGI18,4.37997677800201,7.5
1434,RGI18,4.534325025231115,6.5
1435,RGI18,4.617751174879019,7.0
1436,RGI18,5.17054329301376,7.0
1437,RGI18,5.780495049230715,5.5
1438,RGI18,5.78930497817028,6.0
1439,RGI18,6.824360785697311,5.0
1440,RGI19,-0.2035287736460141,551.0
1441,RGI19,-0.1919133257011854,540.0
1442,RGI19,0.0233736138284338,332.0
1443,RGI19,0.0416562514146835,
1444,RGI19,0.1309476951352631,333.0
1445,RGI19,0.1714087884401599,
1446,RGI19,0.177421026244157,493.0
1447,RGI19,0.1924779717488781,
1448,RGI19,0.2428923844731737,455.5
1449,RGI19,0.2930089022449859,518.5
1450,RGI19,0.2935286605061203,512.5
1451,RGI19,0.3130946460350731,531.5
1452,RGI19,0.3226520320932923,512.5
1453,RGI19,0.3322811293371855,351.0
1454,RGI19,0.4182885643249491,326.0
1455,RGI19,0.8414667339962786,487.5
1456,RGI19,0.8449395549636868,445.0
1457,RGI19,0.8533131458033562,438.5
1458,RGI19,0.8622489478058092,470.5
1459,RGI19,0.9987674077643272,491.5
1460,RGI19,1.4091135287002734,319.0
1461,RGI19,1.4285639337566964,405.0
1462,RGI19,1.4337790687750325,304.0
1463,RGI19,1.4337916253328808,289.0
1464,RGI19,1.4683027574212977,299.0
1465,RGI19,1.4698023875255355,281.0
1466,RGI19,1.576714986028974,284.0
1467,RGI19,1.596830649489223,304.0
1468,RGI19,1.5999956464695364,311.0
1469,RGI19,1.6049099413881018,262.0
1470,RGI19,1.6181632715811345,286.0
1471,RGI19,1.618749771523805,284.0
1472,RGI19,1.6244760802167617,281.0
1473,RGI19,1.6356898951470908,300.0
1474,RGI19,1.6454887108734946,314.0
1475,RGI19,1.6663241376269964,303.0
1476,RGI19,1.670055607540898,285.0
1477,RGI19,1.851734678845783,296.0
1478,RGI19,1.887787940884185,249.0
1479,RGI19,1.936245046811256,297.0
1480,RGI19,1.9890754668449475,253.0
1481,RGI19,1.9896075314919832,288.0
1482,RGI19,2.0312659163195166,285.0
1483,RGI19,2.032677030991532,272.0
1484,RGI19,2.0796524250416253,280.0
1485,RGI19,2.1112205231308154,276.0
1486,RGI19,2.116143897725037,315.0
1487,RGI19,2.129115489502097,255.0
1488,RGI19,2.131208340613269,270.0
1489,RGI19,2.2597325111266047,276.0
1490,RGI19,2.2633173057330724,293.0
1491,RGI19,2.344955505633247,257.0
1492,RGI19,2.5348271367994477,174.5
1493,RGI19,2.627006726396547,245.0
1494,RGI19,2.658961154542893,227.0
1495,RGI19,2.679834875299014,255.0
1496,RGI19,2.7541615409733486,230.0
1497,RGI19,2.783937216517189,154.0
1498,RGI19,2.8903469538244115,222.0
1499,RGI19,2.891472321285355,264.0
1500,RGI19,2.978482494458876,240.0
1501,RGI19,2.988039247761285,208.0
1502,RGI19,3.045613246951532,160.5
1503,RGI19,3.354119753355767,139.0
1504,RGI19,3.3945105505178423,175.5
1505,RGI19,3.453114748093524,134.5
1506,RGI19,3.4723191142029632,195.0
1507,RGI19,3.481685753482952,124.5
1508,RGI19,3.586967337572662,157.5
1509,RGI19,3.751452139882864,132.5
1510,RGI19,3.9307986846486527,156.5
1511,RGI19,3.941455331400753,118.0
1512,RGI19,4.10009837781178,110.0
1513,RGI19,4.37997677800201,89.5
1514,RGI19,4.534325025231115,75.5
1515,RGI19,4.617751174879019,101.5
1516,RGI19,5.17054329301376,85.5
1517,RGI19,5.780495049230715,51.5
1518,RGI19,5.78930497817028,75.0
1519,RGI19,6.824360785697311,42.5
